
New Run at  11/15/2014 01:01:57
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241939400,1516705.0;89233.0;1581940.0;56774.0;1596381.0;82559.0,1789.0 26.0 109760 -0.0413 0.0067 0.1138 0.0076 -0.0009;4608.0 42.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;7187.0 367.0 109762 -0.0286 0.0031 0.1081 0.0142 0.0243;7372.0 607.0 109763 -0.0234 -0.0013 -0.0248 0.1157 -0.0034;1760.0 24.0 109764 0.0000 0.0000 0.0000 0.0000 0.0000;6563.0 301.0 109766 0.0814 -0.0254 -0.0230 0.0351 -0.0019;7137.0 298.0 109761 0.0000 0.0000 0.0000 0.0000 0.0000;7996.0 411.0 109769 0.0000 0.0000 0.0000 0.0000 0.0000;4953.0 228.0 109767 0.0000 0.0000 0.0000 0.0000 0.0000;12966.0 862.0 109740 -0.0078 -0.0039 0.0056 0.0101 0.0326;1885.0 24.0 109741 -0.0243 0.0038 0.1149 -0.0189 -0.0016;4105.0 83.0 109745 0.0788 -0.0672 -0.0069 0.1353 -0.0029;15562.0 869.0 109746 -0.0402 -0.0330 0.0147 0.1905 -0.0136;3351.0 119.0 109731 0.0000 0.0000 0.0000 0.0000 0.0000;14423.0 876.0 109684 0.0000 0.0000 0.0000 0.0000 0.0000;6398.0 258.0 109755 0.1072 -0.0302 0.0450 0.0057 -0.0066;2591.0 65.0 109686 -0.1119 0.1527 -0.0204 0.1301 -0.0151;2930.0 16.0 109723 0.0000 0.0000 0.0000 0.0000 0.0000;1582.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4024.0 166.0 109758 0.0000 0.0000 0.0000 0.0000 0.0000,109760.0 19926;109697.0 19926;109762.0 19926;109763.0 19926;109764.0 19926;109766.0 19926;109767.0 19926;109769.0 19926;109761.0 19926;109740.0 19926;109741.0 19926;109745.0 19926;109746.0 19926;109731.0 19926;109684.0 19926;109755.0 19926;109686.0 19926;109723.0 19926;109756.0 19926;109758.0 19926,109760 999;109697 994;109762 1000;109763 980;109764 938;109766 997;109761 1045;109769 1043;109767 989;109740 998;109741 937;109745 1015;109746 1000;109731 1009;109684 957;109755 1010;109686 1004;109723 986;109756 1010;109758 1015
data,1241940300,1517693.0;89262.0;1582950.0;56799.0;1597362.0;82595.0,1829.0 27.0 109760 -0.0440 0.0072 0.1251 -0.0074 -0.0022;7193.0 301.0 109761 0.0597 0.0316 0.0923 -0.0057 -0.0028;7252.0 369.0 109762 -0.0307 -0.0002 0.0866 0.0101 0.0370;6441.0 259.0 109755 0.0762 -0.0201 0.0870 -0.0023 -0.0032;1819.0 26.0 109764 0.1121 -0.0276 -0.0250 -0.0108 -0.0035;3417.0 122.0 109731 0.0174 -0.0227 -0.0250 0.1400 -0.0035;6603.0 301.0 109766 0.0582 -0.0212 -0.0161 0.0204 -0.0011;4988.0 228.0 109767 0.0000 0.0000 0.0000 0.0000 0.0000;4643.0 42.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;8032.0 411.0 109769 0.0000 0.0000 0.0000 0.0000 0.0000;13020.0 864.0 109740 -0.0466 0.0006 0.1192 0.0220 0.0149;1920.0 24.0 109741 -0.0217 0.0042 0.0925 -0.0179 -0.0010;4189.0 87.0 109745 0.0458 -0.0202 -0.0144 0.1578 0.0093;15627.0 873.0 109746 -0.0476 -0.0910 -0.0358 0.2261 -0.0220;7438.0 610.0 109763 -0.0657 -0.0150 0.0417 0.1396 0.0141;14458.0 876.0 109684 0.0000 0.0000 0.0000 0.0000 0.0000;2657.0 69.0 109686 -0.1492 0.0997 0.1229 0.1399 -0.0119;2967.0 16.0 109723 0.0000 0.0000 0.0000 0.0000 0.0000;1617.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4060.0 166.0 109758 0.0000 0.0000 0.0000 0.0000 0.0000,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 979;109761 1012;109762 979;109755 977;109764 1016;109731 990;109766 967;109767 1012;109697 940;109769 973;109740 997;109741 1013;109745 1040;109746 1038;109763 1016;109684 991;109686 1016;109723 1007;109756 1021;109758 1016
data,1241941200,1518696.0;89286.0;1583988.0;56830.0;1598377.0;82622.0,1866.0 27.0 109760 -0.0360 0.0054 0.1031 -0.0125 -0.0017;7249.0 303.0 109761 0.0464 0.0260 0.1424 -0.0317 -0.0058;7303.0 369.0 109762 -0.0214 -0.0011 0.0656 0.0062 0.0260;7479.0 610.0 109763 -0.0546 -0.0180 0.0303 0.1194 0.0091;1861.0 26.0 109764 0.0892 -0.0232 -0.0223 -0.0085 -0.0032;6739.0 312.0 109766 0.0574 -0.0399 -0.0517 0.1827 -0.0092;5021.0 228.0 109767 0.0000 0.0000 0.0000 0.0000 0.0000;4678.0 42.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;8067.0 411.0 109769 0.0000 0.0000 0.0000 0.0000 0.0000;13060.0 864.0 109740 -0.0375 0.0013 0.0950 0.0128 0.0106;1981.0 26.0 109741 0.0101 -0.0002 0.0898 -0.0281 0.0124;4242.0 87.0 109745 0.0377 -0.0138 -0.0100 0.1201 0.0054;15679.0 875.0 109746 -0.0530 -0.0875 -0.0074 0.2038 -0.0209;3483.0 124.0 109731 0.0050 0.0331 -0.0232 0.1095 0.0095;14492.0 876.0 109684 0.0000 0.0000 0.0000 0.0000 0.0000;6486.0 259.0 109755 0.0555 -0.0150 0.0613 0.0019 -0.0020;2720.0 72.0 109686 -0.1265 0.1130 0.1343 0.0892 -0.0127;3009.0 17.0 109723 0.0603 -0.0072 -0.0071 -0.0014 -0.0005;1652.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4106.0 167.0 109758 0.0523 -0.0096 -0.0111 0.0031 -0.0006,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1025;109761 974;109762 992;109763 931;109764 972;109766 1027;109767 980;109697 1028;109769 1028;109740 1004;109741 981;109745 942;109746 967;109731 1043;109684 987;109755 1050;109686 1019;109723 1048;109756 1002;109758 1000
data,1241942100,1519713.0;89311.0;1584950.0;56856.0;1599382.0;82641.0,1900.0 27.0 109760 -0.0317 0.0038 0.0882 -0.0082 -0.0011;7316.0 306.0 109761 0.0195 0.0790 0.1076 0.0209 -0.0049;7347.0 369.0 109762 -0.0183 -0.0011 0.0590 0.0070 0.0196;7539.0 613.0 109763 -0.0770 -0.0396 0.0344 0.1496 0.0031;1906.0 27.0 109764 0.0722 -0.0143 0.0423 -0.0178 -0.0028;6782.0 312.0 109766 0.0590 -0.0438 -0.0466 0.1543 -0.0112;5056.0 228.0 109767 0.0000 0.0000 0.0000 0.0000 0.0000;4730.0 43.0 109697 -0.0005 -0.0001 -0.0004 -0.0001 0.0099;8099.0 411.0 109769 0.0000 0.0000 0.0000 0.0000 0.0000;13097.0 864.0 109740 -0.0306 0.0006 0.0813 0.0127 0.0079;2021.0 26.0 109741 0.0078 -0.0002 0.0806 -0.0248 0.0086;3092.0 20.0 109723 0.0792 -0.0221 -0.0088 0.0251 0.0064;4294.0 88.0 109745 0.0349 0.0263 -0.0070 0.1001 0.0034;15758.0 879.0 109746 0.0518 -0.0961 -0.0219 0.1698 -0.0165;3599.0 132.0 109731 -0.0240 0.0974 0.1095 0.0801 0.0115;14540.0 877.0 109684 0.0427 0.0138 -0.0067 -0.0136 -0.0003;2764.0 72.0 109686 -0.1093 0.0943 0.1212 0.0800 -0.0098;6522.0 259.0 109755 0.0492 -0.0121 0.0563 0.0008 -0.0013;1686.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4142.0 167.0 109758 0.0467 -0.0085 -0.0087 0.0020 -0.0004,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 997;109761 966;109762 1011;109763 1030;109764 998;109766 954;109767 1043;109697 1041;109769 992;109740 1021;109741 931;109723 983;109745 1037;109746 1026;109731 1012;109684 1005;109686 1006;109755 953;109756 989;109758 1005
data,1241943000,1520692.0;89338.0;1585955.0;56878.0;1600375.0;82661.0,1931.0 27.0 109760 -0.0300 0.0032 0.0808 -0.0072 -0.0008;4763.0 43.0 109697 -0.0004 -0.0001 -0.0004 -0.0001 0.0080;7384.0 369.0 109762 -0.0149 -0.0009 0.0522 0.0057 0.0163;7576.0 613.0 109763 -0.0688 -0.0332 0.0322 0.1305 0.0018;1940.0 27.0 109764 0.0655 -0.0112 0.0360 -0.0164 -0.0024;6891.0 319.0 109766 0.0372 0.0889 -0.0260 0.1207 -0.0118;5086.0 228.0 109767 0.0000 0.0000 0.0000 0.0000 0.0000;8129.0 411.0 109769 0.0000 0.0000 0.0000 0.0000 0.0000;7416.0 313.0 109761 0.0105 0.0736 0.1277 0.0576 -0.0022;13132.0 864.0 109740 -0.0262 0.0008 0.0740 0.0094 0.0065;2056.0 26.0 109741 0.0040 0.0001 0.0715 -0.0199 0.0069;4387.0 93.0 109745 0.0669 0.0210 0.0226 0.0800 0.0078;15822.0 880.0 109746 0.0376 -0.0816 -0.0154 0.1490 -0.0054;3645.0 133.0 109731 -0.0136 0.0865 0.1081 0.0664 0.0077;3156.0 22.0 109723 0.0607 -0.0290 -0.0116 0.0609 0.0108;2808.0 74.0 109686 -0.1232 0.0686 0.0976 0.1363 -0.0091;14593.0 878.0 109684 0.0360 0.0121 -0.0062 -0.0102 0.0077;6555.0 259.0 109755 0.0432 -0.0099 0.0503 0.0003 -0.0009;1715.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4184.0 168.0 109758 0.0663 -0.0118 -0.0145 0.0036 -0.0008,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1021;109697 999;109762 963;109763 1032;109764 1003;109766 1023;109767 971;109769 1034;109761 997;109740 949;109741 1026;109745 1016;109746 1003;109731 1019;109723 975;109686 1005;109684 994;109755 1003;109756 974;109758 993
data,1241944200,1521703.0;89362.0;1586976.0;56899.0;1601403.0;82685.0,1966.0 27.0 109760 -0.0244 0.0023 0.0697 -0.0043 -0.0007;4796.0 43.0 109697 -0.0003 -0.0001 -0.0003 -0.0000 0.0067;7447.0 372.0 109762 -0.0316 -0.0125 0.0479 0.0724 0.0187;7615.0 613.0 109763 -0.0657 -0.0317 0.0281 0.1234 0.0016;1998.0 28.0 109764 0.0576 -0.0096 0.0309 -0.0135 0.0051;6977.0 324.0 109766 0.0310 0.0778 -0.0316 0.1337 -0.0084;5138.0 230.0 109767 -0.0141 0.0032 0.0737 -0.0076 -0.0007;8180.0 413.0 109769 -0.0210 0.0839 0.0035 -0.0153 -0.0006;7456.0 313.0 109761 0.0071 0.0669 0.1158 0.0565 -0.0034;13167.0 864.0 109740 -0.0228 0.0003 0.0649 0.0116 0.0053;2092.0 26.0 109741 0.0048 -0.0002 0.0637 -0.0179 0.0058;4439.0 93.0 109745 0.0560 0.0185 0.0205 0.0782 0.0059;15868.0 880.0 109746 0.0269 -0.0745 -0.0166 0.1434 -0.0059;3725.0 137.0 109731 0.0072 0.0923 0.0996 0.0688 0.0043;14627.0 878.0 109684 0.0318 0.0117 -0.0053 -0.0090 0.0063;6590.0 259.0 109755 0.0383 -0.0087 0.0448 0.0013 -0.0007;2931.0 81.0 109686 -0.1333 0.0608 0.0997 0.1383 0.0088;3200.0 22.0 109723 0.0507 -0.0255 -0.0109 0.0586 0.0088;1747.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4221.0 168.0 109758 0.0563 -0.0115 -0.0134 0.0053 -0.0010,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 976;109697 976;109762 989;109763 1021;109764 1026;109766 1007;109767 978;109769 975;109761 978;109740 1007;109741 1024;109745 1000;109746 1032;109731 1056;109684 988;109755 969;109686 978;109723 997;109756 1005;109758 1018
data,1241945100,1522747.0;89383.0;1587986.0;56924.0;1602414.0;82706.0,1999.0 27.0 109760 -0.0210 0.0022 0.0650 -0.0036 -0.0006;4882.0 46.0 109697 -0.0193 -0.0107 -0.0031 0.0742 0.0095;7505.0 372.0 109762 -0.0289 -0.0118 0.0445 0.0677 0.0144;7683.0 616.0 109763 0.0157 -0.0370 0.0214 0.1131 0.0008;2038.0 28.0 109764 0.0520 -0.0091 0.0262 -0.0104 0.0042;7047.0 326.0 109766 0.0332 0.0720 -0.0313 0.1258 -0.0088;5174.0 231.0 109767 0.0243 -0.0025 0.0672 -0.0142 -0.0007;8224.0 414.0 109769 -0.0238 0.0863 0.0033 -0.0136 0.0002;7500.0 313.0 109761 0.0096 0.0615 0.1027 0.0542 -0.0035;13230.0 867.0 109740 -0.0527 -0.0017 0.0552 0.0975 0.0036;2134.0 27.0 109741 -0.0005 0.0008 0.0752 -0.0198 0.0046;3243.0 22.0 109723 0.0467 -0.0232 -0.0106 0.0551 0.0075;4504.0 94.0 109745 0.0527 0.0160 0.0167 0.0757 0.0089;15906.0 880.0 109746 0.0262 -0.0719 -0.0168 0.1374 -0.0055;3795.0 139.0 109731 0.0240 0.0853 0.0934 0.0605 0.0023;14675.0 879.0 109684 0.0225 0.0444 -0.0034 -0.0094 0.0052;2998.0 83.0 109686 -0.1320 0.0594 0.0941 0.1316 0.0076;6649.0 260.0 109755 0.0355 -0.0080 0.0394 0.0025 0.0052;1781.0 20.0 109756 0.0000 0.0000 0.0000 0.0000 0.0000;4257.0 168.0 109758 0.0510 -0.0105 -0.0119 0.0049 -0.0010,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 977;109697 1066;109762 979;109763 969;109764 1002;109766 1042;109767 982;109769 928;109761 968;109740 1052;109741 965;109723 989;109745 1006;109746 1002;109731 1033;109684 1034;109686 996;109755 1005;109756 1015;109758 990
data,1241946300,1523509.0;89393.0;1589002.0;56942.0;1603441.0;82747.0,2047.0 28.0 109760 -0.0187 0.0017 0.0587 -0.0028 0.0048;7528.0 313.0 109761 0.0089 0.0577 0.0987 0.0516 -0.0032;7530.0 372.0 109762 -0.0280 -0.0114 0.0413 0.0663 0.0133;7714.0 616.0 109763 0.0084 -0.0353 0.0196 0.1106 0.0007;2062.0 28.0 109764 0.0491 -0.0086 0.0246 -0.0090 0.0038;7081.0 326.0 109766 0.0307 0.0675 -0.0311 0.1231 -0.0093;4904.0 46.0 109697 -0.0189 -0.0108 -0.0026 0.0713 0.0088;8245.0 414.0 109769 -0.0226 0.0809 0.0031 -0.0142 0.0002;5203.0 231.0 109767 0.0177 -0.0018 0.0647 -0.0132 -0.0008;13252.0 867.0 109740 -0.0498 -0.0022 0.0526 0.0892 0.0034;2171.0 28.0 109741 0.0177 -0.0013 0.0727 -0.0207 0.0047;3269.0 22.0 109723 0.0451 -0.0210 -0.0093 0.0518 0.0068;4542.0 94.0 109745 0.0506 0.0136 0.0154 0.0728 0.0075;15945.0 881.0 109746 0.0254 -0.0692 -0.0017 0.1311 -0.0056;3829.0 139.0 109731 0.0184 0.0814 0.0877 0.0616 0.0017;14712.0 880.0 109684 0.0538 0.0381 -0.0085 -0.0211 0.0042;3066.0 86.0 109686 -0.1317 0.0683 0.0894 0.1299 0.0093;1513.0 11.0 109752 0.0000 0.0000 0.0000 0.0000 0.0000;6681.0 261.0 109755 0.0287 -0.0105 0.0351 0.0375 0.0046;1813.0 21.0 109756 -0.0124 -0.0063 0.0011 0.0470 -0.0003;4305.0 169.0 109758 0.0499 -0.0101 -0.0110 0.0040 0.0044,109760.0 20000;109697.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 18600;109731.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 6872;109723.0 20000;109756.0 20000;109758.0 20000,109760 1012;109761 960;109762 993;109763 1003;109764 999;109766 1046;109697 976;109769 1039;109767 944;109740 1030;109741 1020;109723 1031;109745 1014;109746 923;109731 1015;109684 1047;109686 888;109752 87;109755 997;109756 979;109758 997
data,1241947200,1524551.0;89410.0;1589939.0;56955.0;1604416.0;82763.0,2080.0 29.0 109760 -0.0241 0.0024 0.0745 -0.0067 0.0041;7567.0 314.0 109761 0.0052 0.0561 0.1017 0.0462 -0.0041;7565.0 372.0 109762 -0.0264 -0.0103 0.0395 0.0616 0.0120;7756.0 617.0 109763 0.0038 -0.0320 0.0432 0.1036 0.0000;2098.0 29.0 109764 0.0474 0.0287 0.0248 -0.0157 0.0033;7113.0 326.0 109766 0.0304 0.0669 -0.0298 0.1188 -0.0098;5233.0 231.0 109767 0.0159 -0.0013 0.0623 -0.0131 -0.0007;4960.0 47.0 109697 -0.0179 -0.0098 -0.0024 0.0667 0.0108;8300.0 417.0 109769 -0.0465 0.0766 0.0085 0.0799 -0.0006;13282.0 867.0 109740 -0.0478 -0.0025 0.0503 0.0837 0.0031;2227.0 29.0 109741 0.0162 -0.0012 0.0695 -0.0191 0.0078;4580.0 94.0 109745 0.0492 0.0131 0.0143 0.0703 0.0064;3894.0 140.0 109731 0.0187 0.0773 0.0835 0.0581 0.0051;14756.0 881.0 109684 0.0658 0.0347 -0.0123 -0.0259 0.0032;6712.0 261.0 109755 0.0279 -0.0097 0.0341 0.0345 0.0041;3122.0 88.0 109686 -0.1307 0.0654 0.0937 0.1257 0.0086;1791.0 15.0 109752 0.0373 0.0192 -0.0053 0.0329 -0.0011;3299.0 22.0 109723 0.0449 -0.0208 -0.0089 0.0497 0.0060;1838.0 21.0 109756 -0.0114 -0.0059 0.0011 0.0429 -0.0003;4336.0 169.0 109758 0.0475 -0.0091 -0.0104 0.0038 0.0039,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1021;109761 1006;109762 1014;109763 1027;109764 987;109766 1016;109767 1024;109697 963;109769 992;109740 961;109741 1025;109745 949;109731 1049;109684 974;109755 977;109686 1032;109752 1006;109723 1046;109756 932;109758 999
data,1241948400,1525519.0;89438.0;1590905.0;56968.0;1605406.0;82783.0,2105.0 29.0 109760 -0.0222 0.0021 0.0691 -0.0057 0.0038;4987.0 47.0 109697 -0.0189 -0.0088 -0.0022 0.0666 0.0100;7671.0 378.0 109762 -0.0612 -0.0161 0.0282 0.1238 0.0133;6741.0 261.0 109755 0.0248 -0.0087 0.0325 0.0344 0.0037;2123.0 29.0 109764 0.0454 0.0269 0.0233 -0.0143 0.0030;3928.0 140.0 109731 0.0166 0.0719 0.0817 0.0572 0.0044;7167.0 328.0 109766 0.0188 0.0675 0.0085 0.1183 -0.0101;5258.0 231.0 109767 0.0136 -0.0010 0.0585 -0.0119 -0.0006;8377.0 420.0 109769 -0.0511 0.0707 0.0074 0.0894 0.0024;7609.0 316.0 109761 -0.0005 0.0545 0.1083 0.0421 -0.0045;13305.0 867.0 109740 -0.0475 -0.0031 0.0489 0.0839 0.0028;2308.0 31.0 109741 0.0139 -0.0012 0.0664 -0.0183 0.0125;4737.0 101.0 109745 0.0521 0.0270 0.0272 0.0666 0.0140;7794.0 618.0 109763 -0.0027 -0.0281 0.0542 0.1004 -0.0003;14783.0 881.0 109684 0.0619 0.0322 -0.0119 -0.0241 0.0028;3187.0 90.0 109686 -0.1032 0.0583 0.0853 0.1248 0.0113;1823.0 16.0 109752 0.0284 0.0456 -0.0035 0.0327 -0.0013;3350.0 24.0 109723 0.0431 -0.0256 -0.0158 0.0729 0.0050;1863.0 21.0 109756 -0.0119 -0.0053 0.0010 0.0428 -0.0002;4361.0 169.0 109758 0.0459 -0.0083 -0.0103 0.0040 0.0036,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1007;109697 1011;109762 1014;109755 993;109764 1024;109731 1025;109766 1049;109767 1044;109769 1010;109761 972;109740 998;109741 1015;109745 994;109763 1079;109684 958;109686 943;109752 969;109723 942;109756 969;109758 984
